solution_id_1,solution_id_2,designation_1,designation_2,source_id_1,source_id_2,random_index_1,random_index_2,ref_epoch_1,ref_epoch_2,ra_1,ra_2,ra_error_1,ra_error_2,dec_1,dec_2,dec_error_1,dec_error_2,parallax_1,parallax_2,parallax_error_1,parallax_error_2,parallax_over_error_1,parallax_over_error_2,pmra_1,pmra_2,pmra_error_1,pmra_error_2,pmdec_1,pmdec_2,pmdec_error_1,pmdec_error_2,ra_dec_corr_1,ra_dec_corr_2,ra_parallax_corr_1,ra_parallax_corr_2,ra_pmra_corr_1,ra_pmra_corr_2,ra_pmdec_corr_1,ra_pmdec_corr_2,dec_parallax_corr_1,dec_parallax_corr_2,dec_pmra_corr_1,dec_pmra_corr_2,dec_pmdec_corr_1,dec_pmdec_corr_2,parallax_pmra_corr_1,parallax_pmra_corr_2,parallax_pmdec_corr_1,parallax_pmdec_corr_2,pmra_pmdec_corr_1,pmra_pmdec_corr_2,astrometric_n_obs_al_1,astrometric_n_obs_al_2,astrometric_n_obs_ac_1,astrometric_n_obs_ac_2,astrometric_n_good_obs_al_1,astrometric_n_good_obs_al_2,astrometric_n_bad_obs_al_1,astrometric_n_bad_obs_al_2,astrometric_gof_al_1,astrometric_gof_al_2,astrometric_chi2_al_1,astrometric_chi2_al_2,astrometric_excess_noise_1,astrometric_excess_noise_2,astrometric_excess_noise_sig_1,astrometric_excess_noise_sig_2,astrometric_params_solved_1,astrometric_params_solved_2,astrometric_primary_flag_1,astrometric_primary_flag_2,astrometric_weight_al_1,astrometric_weight_al_2,astrometric_pseudo_colour_1,astrometric_pseudo_colour_2,astrometric_pseudo_colour_error_1,astrometric_pseudo_colour_error_2,mean_varpi_factor_al_1,mean_varpi_factor_al_2,astrometric_matched_observations_1,astrometric_matched_observations_2,visibility_periods_used_1,visibility_periods_used_2,astrometric_sigma5d_max_1,astrometric_sigma5d_max_2,frame_rotator_object_type_1,frame_rotator_object_type_2,matched_observations_1,matched_observations_2,duplicated_source_1,duplicated_source_2,phot_g_n_obs_1,phot_g_n_obs_2,phot_g_mean_flux_1,phot_g_mean_flux_2,phot_g_mean_flux_error_1,phot_g_mean_flux_error_2,phot_g_mean_flux_over_error_1,phot_g_mean_flux_over_error_2,phot_g_mean_mag_1,phot_g_mean_mag_2,phot_bp_n_obs_1,phot_bp_n_obs_2,phot_bp_mean_flux_1,phot_bp_mean_flux_2,phot_bp_mean_flux_error_1,phot_bp_mean_flux_error_2,phot_bp_mean_flux_over_error_1,phot_bp_mean_flux_over_error_2,phot_bp_mean_mag_1,phot_bp_mean_mag_2,phot_rp_n_obs_1,phot_rp_n_obs_2,phot_rp_mean_flux_1,phot_rp_mean_flux_2,phot_rp_mean_flux_error_1,phot_rp_mean_flux_error_2,phot_rp_mean_flux_over_error_1,phot_rp_mean_flux_over_error_2,phot_rp_mean_mag_1,phot_rp_mean_mag_2,phot_bp_rp_excess_factor_1,phot_bp_rp_excess_factor_2,phot_proc_mode_1,phot_proc_mode_2,bp_rp_1,bp_rp_2,bp_g_1,bp_g_2,g_rp_1,g_rp_2,radial_velocity_1,radial_velocity_2,radial_velocity_error_1,radial_velocity_error_2,rv_nb_transits_1,rv_nb_transits_2,rv_template_teff_1,rv_template_teff_2,rv_template_logg_1,rv_template_logg_2,rv_template_fe_h_1,rv_template_fe_h_2,phot_variable_flag_1,phot_variable_flag_2,l_1,l_2,b_1,b_2,ecl_lon_1,ecl_lon_2,ecl_lat_1,ecl_lat_2,priam_flags_1,priam_flags_2,teff_val_1,teff_val_2,teff_percentile_lower_1,teff_percentile_lower_2,teff_percentile_upper_1,teff_percentile_upper_2,a_g_val_1,a_g_val_2,a_g_percentile_lower_1,a_g_percentile_lower_2,a_g_percentile_upper_1,a_g_percentile_upper_2,e_bp_min_rp_val_1,e_bp_min_rp_val_2,e_bp_min_rp_percentile_lower_1,e_bp_min_rp_percentile_lower_2,e_bp_min_rp_percentile_upper_1,e_bp_min_rp_percentile_upper_2,flame_flags_1,flame_flags_2,radius_val_1,radius_val_2,radius_percentile_lower_1,radius_percentile_lower_2,radius_percentile_upper_1,radius_percentile_upper_2,lum_val_1,lum_val_2,lum_percentile_lower_1,lum_percentile_lower_2,lum_percentile_upper_1,lum_percentile_upper_2,datalink_url_1,datalink_url_2,epoch_photometry_url_1,epoch_photometry_url_2,hernandez_oid_1,hernandez_oid_2,idx_1,idx_2
1635721458409799680,1635721458409799680,Gaia DR2 4722111590409480064,Gaia DR2 4722135642226356736,4722111590409480064,4722135642226356736,807751767,1085649648,2015.5,2015.5,49.454851015979585,49.56582569172126,0.0704780706069438,0.16313483269143367,-62.572522828415146,-62.503574169773955,0.07518766167789794,0.20601405719967197,83.06254972342687,83.01215189938092,0.07388079965879835,0.18882648313218878,1124.2778,439.62134,1337.590757962157,1331.15051022417,0.1421973013508746,0.3551165812194357,649.9297619612582,648.5234299794963,0.15364773517033284,0.43068883759114107,0.13723113,0.042570543,0.29248565,0.25398818,-0.28318876,0.18983066,-0.19149084,-0.16698608,0.118013784,0.2792792,-0.12118384,-0.06205507,-0.4350584,0.39557487,-0.0047340035,0.1012966,-0.2735578,-0.17571011,0.073282324,0.07583847,260,214,260,214,226,183,34,31,46.897408,73.94051,3395.9119,8383.295,0.39632842437612864,0.8935608575471273,67.08595883533978,198.27402119572733,31,31,true,true,5.858744,1.1619074,1.6544019845059377,1.6208312386145964,0.019719299726762188,0.05393338658721623,-0.06216866,0.109032735,29,24,17,11,0.09071516,0.22291009,0,0,60,57,false,true,433,411,142280746.58091244,185183073.15554094,256015.80214331197,449398.6464108668,555.7499,412.0686,5.3055005,5.0193624,42,41,72911768.83676219,95170595.37793016,121004.00359630157,259858.06077321863,602.55664,366.2407,5.694394,5.4051313,44,41,90813959.01515047,114973578.54902229,289325.05541093706,327053.120292067,313.8821,351.54404,4.8665385,4.610425,1.150723,1.1347915,0,0,0.8278556,0.79470634,0.3888936,0.3857689,0.43896198,0.40893745,12.212371921799893,12.013623770632265,0.1716975786312597,0.32024967117394143,18,19,5750.0,5500.0,4.5,3.5,-0.25,0.0,NOT_AVAILABLE,NOT_AVAILABLE,279.0876789962453,278.9613448720394,-47.21135220911408,-47.21429120193911,353.9147764632705,354.1986002024019,-72.47482060816189,-72.48330200445223,100001,100001,5823.3335,5947.0,5625.0,5742.0,6010.3335,6116.75,0.031,0.085,0.0105,0.0173,0.1107,0.241,0.0145,0.043,0.0042,0.0079,0.0666,0.113,200111,200111,0.88541204,0.9661908,0.83117336,0.9133081,0.9489508,1.0364119,0.8122173,1.0519916,0.81049514,1.0482543,0.81393945,1.0557289,http://geadata.esac.esa.int/data-server/datalink/links?ID=4722111590409480064,http://geadata.esac.esa.int/data-server/datalink/links?ID=4722135642226356736,,,84,1,4722111590409480064,4722135642226356736
1635721458409799680,1635721458409799680,Gaia DR2 43335537119008896,Gaia DR2 43335880716390784,43335537119008896,43335880716390784,1551183676,935790052,2015.5,2015.5,55.9392323792583,55.9697273173385,0.040943794173222206,0.03955659112141971,16.665933301572416,16.670667262822363,0.028062907473444344,0.02268961639646078,58.007038584969095,58.10973939968204,0.04570914101283851,0.04016515670707249,1269.0468,1446.7699,156.2147192429752,157.94518741851266,0.08883895695895415,0.08629843308095293,-310.2912499130825,-316.3259374330876,0.0642920677597012,0.05205618200401005,0.16970006,0.036172867,0.27896366,0.17384586,-0.043860193,-0.3883678,-0.06850177,0.007945076,-0.112414956,-0.022053877,-0.101441294,0.04285523,0.17006627,-0.014007998,0.108114965,0.20010673,0.069635555,-0.048485912,0.21134508,0.11113604,151,165,151,165,150,163,1,2,9.195221,6.885936,363.4891,313.68463,0.0,0.0,0.0,0.0,31,31,true,true,215.59383,239.47932,1.3608129372850986,1.4153702805315254,0.010022908404263616,0.008949496911463222,-0.0015108953,-0.08826271,17,19,10,10,0.05606277,0.056886643,0,0,20,28,true,false,159,223,2034514.2803062738,3886820.016164873,1415.122110659084,2539.115034292728,1437.6952,1530.7775,9.917213,9.214379,20,25,531302.9211502519,1185570.6957837248,1085.371566012976,2642.119487822487,489.51248,448.71957,11.038033,10.16657,19,25,2211389.6111429366,3894550.184433443,2394.733514241815,7320.212209224849,923.4387,532.027,8.900257,8.285777,1.3480822,1.3070121,1,0,2.1377754,1.8807926,1.1208191,0.9521904,1.0169563,0.9286022,34.218096171651474,34.183439716885495,1.0833929391218966,0.148887495531108,3,3,4000.0,4000.0,3.0,3.0,0.0,0.0,NOT_AVAILABLE,NOT_AVAILABLE,171.6584058509105,171.6786241872316,-29.470277948623373,-29.446488668281052,57.500809930665724,57.53038444999566,-3.0132951977384095,-3.0151952080166593,100002,100001,3892.5,4064.6667,3731.0,3929.5,3967.7864,4182.0,0.1713,0.0697,0.1129,0.0074,0.5261,0.9538,0.1088,0.064,0.0655,0.0034,0.3161,0.4671,,200111,,0.5443741,,0.51425594,,0.5824689,,0.07287682,,0.07278921,,0.07296443,http://geadata.esac.esa.int/data-server/datalink/links?ID=43335537119008896,http://geadata.esac.esa.int/data-server/datalink/links?ID=43335880716390784,,,85,2,43335537119008896,43335880716390784
1635721458409799680,1635721458409799680,Gaia DR2 3285218255623808640,Gaia DR2 3285218186904332288,3285218255623808640,3285218186904332288,1067744394,302559402,2015.5,2015.5,63.857005742490045,63.86952698211366,0.037394144807900445,0.04427853846183026,6.199170431005572,6.186398806400143,0.027225254008992054,0.0370328981920479,45.24042997285278,45.27579595276245,0.04489834784871418,0.0541741659174168,1007.619,835.7451,-101.7627526020219,-109.6997628914402,0.07970462926959605,0.09468730053173069,-111.98207222306448,-107.36793764399287,0.05451128139304978,0.07914919256871672,0.15206741,0.13911681,0.17130922,0.1988079,-0.22904983,-0.282937,0.27238783,0.10886453,-0.20025297,-0.32622093,0.1292504,-0.08867331,-0.039790668,-0.4309059,0.28108895,0.35063052,0.25536668,0.3834567,0.07913024,0.27480525,185,155,185,155,180,146,5,9,6.738997,12.574982,332.75043,473.6357,0.0,0.0,0.0,0.8520519993870883,31,31,true,true,176.31131,285.9739,1.5893088948826248,1.621553339564294,0.009014568154144104,0.012338753142733869,0.05082674,0.05232668,21,18,10,10,0.05041695,0.061114676,0,0,24,30,false,false,201,219,37174831.52131398,64857147.33781882,17231.868070146727,30876.25582418348,2157.3303,2100.551,6.762743,6.158471,21,22,19236306.50777337,35356891.41963893,32303.02784120645,81054.82445454763,595.4955,436.2096,7.1410837,6.480203,20,21,24859901.744868834,40880442.7577362,57027.920943045494,62700.47074703571,435.92508,651.9958,6.2731714,5.733131,1.1861845,1.1754655,0,0,0.8679123,0.7470722,0.37834072,0.32173204,0.48957157,0.42534018,-7.933872485174961,-7.2138794019660075,0.15533469800043545,0.14667805382948965,10,11,5750.0,6000.0,4.5,4.5,0.0,0.0,NOT_AVAILABLE,NOT_AVAILABLE,186.6574185287089,186.67793298674354,-30.50428872834168,-30.501910608948034,63.055554396980256,63.065823571336495,-14.82816729352542,-14.842983807986004,100001,100001,5648.0,6052.0,5608.875,5984.5,5755.6665,6122.25,0.068,0.0287,0.0089,0.0085,0.144,0.1085,0.0335,0.014,0.0029,0.0039,0.0711,0.0684,200111,200111,0.88852763,1.0102971,0.85559666,0.98724467,0.9009668,1.0332161,0.72379464,1.2336403,0.7227248,1.2315671,0.7248645,1.2357135,http://geadata.esac.esa.int/data-server/datalink/links?ID=3285218255623808640,http://geadata.esac.esa.int/data-server/datalink/links?ID=3285218186904332288,,,86,3,3285218255623808640,3285218186904332288
1635721458409799680,1635721458409799680,Gaia DR2 4763897739549071744,Gaia DR2 4763906879239461632,4763897739549071744,4763906879239461632,710167325,53933007,2015.5,2015.5,76.44712171102549,76.37747671785174,0.023526657927240666,0.13798738211681164,-57.553317524258865,-57.47219693799584,0.027927761080773217,0.14677358101605367,85.48523000140374,86.02385598448367,0.025356959745001666,0.15158051400094055,3371.273,567.51263,-32.783844434238546,-32.140341734019614,0.049248142203763175,0.27598888830299,119.63344452144133,117.4166969975424,0.0537138843007445,0.3096572664984243,0.08030966,0.08952332,0.017440584,0.20859091,-0.050775193,-0.04410675,-0.07288661,-0.034835503,-0.0359481,0.2068223,-0.054879256,0.03572502,-0.31975204,-0.019382823,0.017010804,0.15887593,-0.12662366,-0.2189489,0.0023975102,-0.060924273,195,303,195,303,194,265,1,38,4.496654,102.39128,289.7105,16547.592,0.0,0.9525397041500367,0.0,416.1408670252893,31,31,true,true,125.80211,1.0404401,1.4218492837306147,1.7749069701607976,0.007536725927769078,0.041552812345301664,0.057643507,0.023835227,22,35,14,17,0.041113757,0.15861885,0,0,30,42,false,true,242,318,9144243.229431657,295498829.65601057,5170.318407203193,674572.4020954637,1768.6035,438.05353,8.285497,4.5119762,30,28,2944526.9227196136,158633906.77692375,5762.3698031613885,371567.7786607286,510.99237,426.93127,9.178849,4.850398,28,36,8901594.617411895,171551772.7347326,20581.90728288728,1240225.679230505,432.4961,138.32303,7.3882504,4.175932,1.2954731,1.1173841,0,0,1.7905989,0.67446613,0.8933525,0.33842182,0.89724636,0.3360443,-0.8769311165617859,-1.1451194412798809,0.16309992048396965,0.22226977723739175,13,15,3800.0,6000.0,5.0,4.5,-0.25,-0.25,NOT_AVAILABLE,NOT_AVAILABLE,266.128373882418,266.0330414479112,-36.66979784813817,-36.716019294373496,48.64869865979266,48.68559318024858,-79.02954574085291,-78.94049434727398,100001,100001,3968.5,6227.0,3830.0,6168.0,4089.1924,6450.0,0.3725,0.03,0.0,0.008,0.858,0.2001,0.177,0.013,0.0,0.0022,0.4184,0.0783,200111,200111,0.61349154,1.0696193,0.5778116,0.9969366,0.6586638,1.09018,0.08410415,1.549775,0.08404042,1.5450344,0.08416788,1.5545156,http://geadata.esac.esa.int/data-server/datalink/links?ID=4763897739549071744,http://geadata.esac.esa.int/data-server/datalink/links?ID=4763906879239461632,,,87,4,4763897739549071744,4763906879239461632
1635721458409799680,1635721458409799680,Gaia DR2 3394298532176344960,Gaia DR2 3400292798990117888,3394298532176344960,3400292798990117888,1217781405,1105620968,2015.5,2015.5,80.91104657791804,81.10722709354131,0.05067249428260728,0.15820370104972134,17.32409229210286,17.38350429150057,0.04238122750827893,0.12305110986462989,68.65947773941132,68.56277931766506,0.052978778928954244,0.1742053877214031,1295.9807,393.5744,250.99983845935893,250.7647134178678,0.0921146329514938,0.31554110438196825,-5.777972632156062,-7.331805877222586,0.06760958917719417,0.20869149147183147,-0.46477652,0.14564282,0.18082394,-0.20369862,-0.43349376,-0.51729953,0.43154207,0.039093375,-0.41669467,-0.3646577,0.2607134,-0.056769844,-0.5763119,-0.5688462,0.2439749,0.42359802,0.20344475,0.2662787,-0.3040006,0.039648443,151,160,151,160,150,149,1,11,-0.039300766,50.105293,143.66817,3760.26,0.0,0.49299516162999535,0.0,88.26527635802124,31,31,true,true,88.295265,3.7286522,1.4991600491249126,1.7035653836091522,0.012811426761280862,0.03276981386752735,-0.10972403,0.11465324,17,18,11,9,0.062011845,0.17022687,0,0,20,19,false,false,156,159,18236217.721555635,224923733.32691103,7507.376681131472,747841.2975182085,2429.1064,300.76398,7.536029,4.8082776,17,17,7445131.894157406,120838386.416337,15638.980006490769,345376.4988685893,476.0625,349.87436,8.171707,5.145876,16,18,15127874.8057551,134198595.69867855,38447.945180960356,898537.758571008,393.4638,149.3522,6.812475,4.44255,1.2378119,1.133882,0,0,1.359232,0.70332575,0.6356783,0.33759832,0.72355366,0.36572742,37.93959506201083,37.66873176796829,0.13361553682725016,0.2387470585636319,11,13,4500.0,6250.0,4.5,4.5,-0.25,0.0,NOT_AVAILABLE,NOT_AVAILABLE,187.1487477530298,187.20137540744065,-10.473507698409263,-10.284000991891476,81.28102161131429,81.47260508979018,-5.8405202529444935,-5.792924711650103,100001,100001,4628.6665,6171.0,4576.0,6060.0,4712.0,6327.25,0.158,0.157,0.107,0.0113,0.306,0.431,0.0807,0.077,0.0543,0.0044,0.117,0.1921,200111,200111,0.6723673,1.1929284,0.6487954,1.1347377,0.68793327,1.23703,0.18695256,1.8592839,0.18674259,1.8510683,0.18716253,1.8674996,http://geadata.esac.esa.int/data-server/datalink/links?ID=3394298532176344960,http://geadata.esac.esa.int/data-server/datalink/links?ID=3400292798990117888,,,88,5,3394298532176344960,3400292798990117888
1635721458409799680,1635721458409799680,Gaia DR2 263916742385357056,Gaia DR2 263916708025623680,263916742385357056,263916708025623680,1409603493,886223207,2015.5,2015.5,85.37807248493162,85.33475234190108,0.04626843546427587,0.04367820514480785,53.48758139424407,53.478804107230516,0.047166093621333116,0.04142511995493881,81.4466792532227,81.4299556472791,0.0513759279133472,0.04871573694936671,1585.3082,1671.5328,3.9149170879531923,2.78367667207225,0.07797859377164794,0.07463481921751246,-515.9384493211803,-523.6021067273427,0.07778370633829562,0.07201314971724514,-0.03473919,-0.0599584,0.28775164,0.36667594,-0.58105695,-0.5249058,-0.058000606,-0.05452363,-0.36124355,-0.21092974,-0.21229759,-0.11717723,-0.80259645,-0.73966444,0.18887527,0.07535645,0.25327247,0.08852239,0.18057385,0.040558197,186,223,186,223,182,207,4,16,9.453719,15.294705,419.9183,690.2294,0.0,0.09580164323879235,0.0,4.040328807745697,31,31,true,true,186.18518,77.54079,1.3874086645286656,1.5599720851585441,0.008827152716713544,0.008553863909829592,0.020690458,-0.0152336825,21,25,12,12,0.057707183,0.05064368,0,0,22,29,false,false,189,227,5135088.96074601,76692922.96913253,3325.8384769756717,51866.147672030296,1543.9983,1478.6702,8.911996,5.9764776,20,19,1404129.061105653,37052124.29452648,1955.6391601729545,100487.05830672817,717.98987,368.72534,9.982871,6.4293556,21,22,5479456.0487474045,54604284.66684224,6924.785246761605,114987.51706800521,791.28174,474.8714,7.9150763,5.4188533,1.3404996,1.1951091,0,0,2.0677948,1.0105023,1.0708752,0.452878,0.99691963,0.55762434,1.916984100539822,1.0672175901058125,0.2702936281984442,0.1769612595195155,4,10,4000.0,5250.0,3.0,4.5,0.0,0.25,NOT_AVAILABLE,NOT_AVAILABLE,158.39180911145053,158.3864908822644,11.970905063207423,11.944175347241169,86.82318074208156,86.79302922575951,30.0992573901869,30.09144565375803,100001,100001,3910.0,5303.0,3783.3333,5240.0,4075.2424,5402.5,0.457,0.0665,0.3849,0.0026,0.7631,0.1841,0.246,0.035,0.1989,0.0024,0.438,0.091,200111,200111,0.50700295,0.8192658,0.46672076,0.7893662,0.5415204,0.8390841,0.054128096,0.4782234,0.054069784,0.47771227,0.054186407,0.47873455,http://geadata.esac.esa.int/data-server/datalink/links?ID=263916742385357056,http://geadata.esac.esa.int/data-server/datalink/links?ID=263916708025623680,,,89,6,263916742385357056,263916708025623680
1635721458409799680,1635721458409799680,Gaia DR2 1254694882149817728,Gaia DR2 1254695603704323712,1254694882149817728,1254695603704323712,1428296975,402736811,2015.5,2015.5,216.44811293295365,216.43486964595752,0.03220513338542438,0.0325640254518777,23.61565719517289,23.6122739296525,0.049336427914999405,0.04938430081992759,61.20287636416727,61.178261568617096,0.054282217889248,0.05418389515393508,1127.494,1129.0857,793.4874618415349,792.5480677673526,0.08516601420161087,0.09222581116418682,-1119.0100570054149,-1116.6007102154454,0.09454730937785526,0.11139595914032903,-0.43639657,-0.41587043,0.10955972,0.15177241,0.1001068,0.09181433,-0.17805889,-0.10899788,-0.39726374,-0.47789022,-0.16620424,-0.07692317,-0.0077583985,-0.09349566,-0.13976613,-0.041264236,-0.101653606,-0.07942206,-0.28439328,-0.41253176,169,170,169,170,163,167,6,3,5.1902385,8.786591,268.43765,376.04132,0.0,0.0,0.0,0.0,31,31,true,true,249.66977,222.2141,1.3855277834056365,1.4010715506254348,0.00854878823362463,0.008868654079003896,-0.13718645,-0.12120758,19,19,9,10,0.06074405,0.07258647,0,0,23,22,false,false,178,184,3939337.863364205,4706579.734955836,1948.3617984615112,3126.2592493959582,2021.8718,1505.4989,9.199808,9.006602,19,19,1119830.446510515,1405540.3004186247,1658.7963000917412,3349.9052703130355,675.0862,419.57614,10.228507,9.98178,23,21,4127181.599246796,4814388.467179274,5784.936082934186,5957.2328120511265,713.436,808.1585,8.222786,8.055567,1.3319528,1.321539,1,1,2.005721,1.9262133,1.0286989,0.97517776,0.9770222,0.9510355,,8.778993492895296,,0.20718426272766033,0,4,,4000.0,,3.0,,0.0,NOT_AVAILABLE,NOT_AVAILABLE,28.820167403490647,28.80306688938799,68.432277492372,68.44319502203427,204.76915924737352,204.75706428470355,35.73726519286003,35.72937242226095,100002,100002,3866.09,3965.46,3518.0,3910.4797,4061.1426,4098.49,,0.7585,,0.3509,,1.3321,,0.3725,,0.18,,0.6621,200111,200111,0.6134741,0.6165866,0.5559602,0.5772095,0.740881,0.6340466,0.07574867,0.08469489,0.07565077,0.08457925,0.07584657,0.08481053,http://geadata.esac.esa.int/data-server/datalink/links?ID=1254694882149817728,http://geadata.esac.esa.int/data-server/datalink/links?ID=1254695603704323712,,,90,7,1254694882149817728,1254695603704323712
1635721458409799680,1635721458409799680,Gaia DR2 1642642957122493824,Gaia DR2 1642641410934267008,1642642957122493824,1642641410934267008,972634920,1072426776,2015.5,2015.5,244.18343117344804,244.17256859264683,0.03961771346057259,0.029944772642370332,67.25662827979252,67.23920409595127,0.03562732292523893,0.02671462123747277,92.89762497186734,92.87042804171001,0.041006872668537496,0.031104005565159028,2265.416,2985.8027,-483.1676487607573,-498.01781304591935,0.06620283475523835,0.04975462344526006,89.26611882464506,84.11035718775543,0.07199698530725993,0.05282464125263679,-0.20327802,-0.33819443,-0.46341857,-0.4370447,-0.038804717,-0.059328668,0.09113836,0.12542062,0.22917688,0.324017,-0.038903497,-0.057940003,-0.2503976,-0.25333154,-0.098699085,-0.20646344,-0.2630634,-0.2905771,-0.20036757,-0.26116934,204,221,204,221,194,220,10,1,19.243935,4.534151,862.4994,322.5194,0.151959293904977,0.0,9.720180725571698,0.0,31,31,true,true,33.012737,76.01258,1.3210696991668223,1.4154808480084295,0.0102430622365227,0.007700762242233132,0.12599339,0.087232925,23,25,18,18,0.049153764,0.04056015,0,0,30,30,false,false,239,254,2703494.53162777,13035828.307197087,2365.316132415453,6973.4750671382935,1142.9739,1869.3446,9.608552,7.9005194,26,28,561981.5217932302,4098209.742866575,1324.7205389657306,6162.522827610676,424.22647,665.0214,10.977083,8.819902,29,27,3235417.9784745066,12967346.859182706,5280.965475470441,22268.110067742993,612.65656,582.3281,8.487094,6.979792,1.4046263,1.3091271,1,1,2.4899893,1.8401103,1.3685312,0.91938305,1.121458,0.92072725,,-19.855364223884102,,0.19066334306829363,0,13,,3600.0,,4.5,,-0.25,NOT_AVAILABLE,NOT_AVAILABLE,99.91984919276463,99.90191005890944,39.46049566713633,39.47187353621345,164.22976515740262,164.32495906775384,79.92437280948191,79.91776100508734,100002,100002,3624.5466,3820.105,3540.0,3621.0,3882.9448,4030.525,,0.886,,0.4769,,1.2001,,0.439,,0.2952,,0.59,,200111,,0.7650752,,0.68727654,,0.85152555,,0.11230631,,0.11222172,,0.112390906,http://geadata.esac.esa.int/data-server/datalink/links?ID=1642642957122493824,http://geadata.esac.esa.int/data-server/datalink/links?ID=1642641410934267008,,,91,8,1642642957122493824,1642641410934267008
1635721458409799680,1635721458409799680,Gaia DR2 6018034958869558912,Gaia DR2 6018047019138644480,6018034958869558912,6018047019138644480,1326552954,640019232,2015.5,2015.5,245.8914221458725,246.00578940004664,0.06583754239802123,0.136160678180181,-39.229487461413534,-39.19296605416444,0.04585888635755326,0.10047162798117953,77.4324802355973,77.47164196021427,0.0706302542616274,0.13911237888390587,1096.3075,556.8997,77.13493628911765,74.14633428346684,0.14707670040606494,0.305716683713169,0.3338264230571195,3.6657326334794114,0.11044431400772547,0.2256254460455644,4.423846e-05,0.18960294,-0.10632422,0.11441908,-0.35677627,-0.4650497,-0.119240224,-0.29057348,-0.14575389,-0.27398768,-0.070436396,-0.18614769,-0.35485634,-0.44647378,-0.218014,-0.2937722,-0.020864075,0.06713014,0.032580532,0.27045235,201,210,201,210,196,194,5,16,22.449013,48.830578,1049.4113,3610.4346,0.2029442586116945,0.5022501869486515,13.766517756379127,78.45969703545997,31,31,true,true,20.880013,3.5789442,1.8780442978655703,1.6355486399186603,0.013796437097427859,0.0274179592511826,0.103842705,0.18696363,23,25,10,10,0.08400993,0.16850413,0,0,24,31,false,false,207,241,753018.0312683043,157700141.51436424,974.7265292102526,290773.7170232045,772.54285,542.3466,10.996352,5.1937857,21,21,628450.6332279424,82211220.14741318,4699.0066039144795,280963.9162068315,133.74117,292.6042,10.85571,5.56406,23,26,258342.03102800448,98792944.0535601,445.9389890538827,650392.5676848921,579.3215,151.8974,11.231432,4.775105,1.1776513,1.1477742,0,0,-0.37572193,0.7889552,-0.14064217,0.37027454,-0.23507977,0.41868067,,12.88932668012767,,0.13238118957454903,0,14,,5750.0,,4.5,,0.0,NOT_AVAILABLE,NOT_AVAILABLE,341.5324539678668,341.62109825944464,7.250545207266513,7.2124273457685915,250.63566403240256,250.7206636379586,-17.39710679835268,-17.346063794196997,102111,100001,8868.667,5882.5,7963.25,5790.0,9593.0,5959.0,,0.068,,0.017,,0.2151,,0.041,,0.0079,,0.1071,,200111,,0.9779,,0.95295316,,1.0093951,,1.0316476,,1.0287735,,1.0345216,http://geadata.esac.esa.int/data-server/datalink/links?ID=6018034958869558912,http://geadata.esac.esa.int/data-server/datalink/links?ID=6018047019138644480,,,92,9,6018034958869558912,6018047019138644480
1635721458409799680,1635721458409799680,Gaia DR2 4364480521350598144,Gaia DR2 4364527594192166400,4364480521350598144,4364527594192166400,708613940,779653157,2015.5,2015.5,256.3034501338088,256.2601826197894,0.043256703275846346,0.07741915794327309,-5.099109759693131,-5.071413791264193,0.028237082250867924,0.05013566485393352,95.63691872945589,95.54994053849872,0.059001937032764164,0.06507601816684665,1620.9115,1468.2819,-917.2763180928323,-916.5624570081231,0.09775220467536264,0.15529675740065274,-1131.9472994929386,-1138.8035585756,0.06501180612797242,0.10407515506216711,-0.34589174,-0.7595295,-0.09211135,0.12988298,-0.2796939,-0.75596464,0.048585508,0.6502655,-0.008336519,-0.20195115,-0.024576733,0.6281683,-0.4568964,-0.81112075,-0.2717659,-0.29895946,0.079880916,0.17736848,0.19410807,-0.50118995,231,213,231,213,225,211,6,2,9.823468,4.45211,495.94067,309.35117,0.0,0.0,0.0,0.0,31,31,true,true,256.28375,117.03712,1.376805585673467,1.4929333343744677,0.00906292977959034,0.009911469387838939,-0.07044027,-0.11427358,26,24,10,8,0.058410987,0.10702728,0,0,26,28,false,false,222,229,4057840.9721571,23630198.553392053,2216.2069869833035,6141.874219110278,1830.9846,3847.392,9.167628,7.2546973,26,26,1037661.5373385652,9104177.406796064,996.4919263044034,9758.252422929552,1041.3146,932.9721,10.311249,7.953286,25,25,4481690.163705645,20530974.070873708,3764.104762962423,24125.080225486665,1190.639,851.022,8.133315,6.480896,1.3601695,1.254122,0,0,2.1779337,1.4723902,1.1436205,0.69858885,1.0343132,0.7738013,34.43547830142932,34.136365026899284,0.44409263883712974,0.15184894738291757,7,14,4000.0,4250.0,3.0,4.5,-1.5,-0.5,NOT_AVAILABLE,NOT_AVAILABLE,15.359745110817185,15.360832018426875,20.84171385071698,20.892933032222395,255.66988093096003,255.62199336311105,17.661412530950884,17.684705640285287,100001,100001,4012.3398,4395.255,3803.32,4342.182,4086.2234,4469.9575,0.028,0.1623,0.007,0.0939,0.4411,0.5247,0.015,0.099,0.005,0.0519,0.205,0.2731,,200111,,0.63875574,,0.61758417,,0.6544657,,0.1371831,,0.13705719,,0.13730901,http://geadata.esac.esa.int/data-server/datalink/links?ID=4364480521350598144,http://geadata.esac.esa.int/data-server/datalink/links?ID=4364527594192166400,,,93,10,4364480521350598144,4364527594192166400
